2.0321712E7,1.975416E7,1.9312688E7,1.8827312E7,1.8452912E7,1.812856E7,1.7899568E7,1.7984688E7,1.8122672E7,1.8338608E7,1.8557872E7,1.8683952E7,1.8863792E7,1.8962224E7,1.9156528E7,1.9424688E7,1.953464E7,1.976824E7,1.9796144E7,1.982648E7,1.9680944E7
2.0354096E7,1.992632E7,1.9554864E7,1.909048E7,1.8670768E7,1.8374064E7,1.8225328E7,1.8330416E7,1.85324E7,1.8975152E7,1.9210416E7,1.9369904E7,1.9476912E7,1.9496368E7,1.9631024E7,1.974584E7,1.97356E7,1.9855024E7,1.9850928E7,1.9788848E7,1.966136E7
2.0387504E7,2.0077872E7,1.9713072E7,1.9265072E7,1.8939184E7,1.8715696E7,1.8570416E7,1.8580016E7,1.8996656E7,1.950904E7,1.9915568E7,2.003256E7,2.00908E7,2.0039728E7,2.0000432E7,1.9979824E7,1.9933232E7,1.9900976E7,1.9837744E7,1.9752752E7,1.9647024E7
2.0349488E7,2.0077744E7,1.9787824E7,1.9498032E7,1.9226288E7,1.9035056E7,1.905656E7,1.9162288E7,1.9542576E7,1.983544E7,2.015672E7,2.025016E7,2.0248752E7,2.0166064E7,2.008184E7,2.0013616E7,1.9946544E7,1.9869232E7,1.9792432E7,1.9719472E7,1.9642288E7

1.9536512E7,1.9494656E7,1.9481088E7,1.9467008E7,1.9453696E7,1.9379456E7,1.9231744E7,1.8946304E7,1.8557184E7,1.8216448E7,1.7871488E7,1.78848E7,1.7973632E7,1.803904E7,1.8140672E7,1.8560768E7,1.9006976E7,1.9584896E7,2.0006784E7,2.0334208E7,2.007616E7
1.9606016E7,1.9515264E7,1.9493504E7,1.9478784E7,1.9480832E7,1.9389696E7,1.9203456E7,1.8841216E7,1.8254592E7,1.7929088E7,1.763904E7,1.754944E7,1.7407232E7,1.7547392E7,1.7677568E7,1.8163456E7,1.8651136E7,1.9149056E7,1.9641728E7,1.984704E7,1.9783808E7
1.9751808E7,1.9651968E7,1.962688E7,1.9607936E7,1.9602304E7,1.95072E7,1.927744E7,1.8832E7,1.822208E7,1.7861248E7,1.7346048E7,1.7208064E7,1.7047552E7,1.7195776E7,1.7314304E7,1.7504128E7,1.795136E7,1.8409728E7,1.8746112E7,1.881856E7,1.878528E7
1.9897984E7,1.9788288E7,1.9737344E7,1.9717376E7,1.9677184E7,1.9504128E7,1.9231488E7,1.8766208E7,1.8187904E7,1.7600512E7,1.6997376E7,1.6855296E7,1.6785024E7,1.6923136E7,1.70368E7,1.7164928E7,1.737984E7,1.7627264E7,1.7925376E7,1.797504E7,1.83136E7
1.9892096E7,1.9770624E7,1.9686656E7,1.9619968E7,1.954432E7,1.9328896E7,1.902528E7,1.855936E7,1.799168E7,1.7377664E7,1.6768E7,1.6640512E7,1.662592E7,1.6751616E7,1.6906752E7,1.7077632E7,1.7222272E7,1.7371008E7,1.7569152E7,1.7633536E7,1.8290432E7
1.9765504E7,1.959744E7,1.9430144E7,1.9184768E7,1.9090432E7,1.8836096E7,1.8496896E7,1.8049024E7,1.751424E7,1.6923392E7,1.674368E7,1.6621312E7,1.6624768E7,1.670336E7,1.6888448E7,1.7086336E7,1.7213696E7,1.7488896E7,1.7825408E7,1.8175232E7,1.8933504E7
1.9640192E7,1.9399552E7,1.903296E7,1.8744576E7,1.8464128E7,1.8041728E7,1.7673472E7,1.7258752E7,1.6951424E7,1.6756992E7,1.6684416E7,1.6653568E7,1.6686592E7,1.6707456E7,1.6903552E7,1.71488E7,1.7490688E7,1.7819264E7,1.8401408E7,1.902208E7,1.9783424E7
1.965888E7,1.940608E7,1.9148032E7,1.8640128E7,1.7988864E7,1.751296E7,1.7071616E7,1.6873728E7,1.6675456E7,1.6618112E7,1.6617472E7,1.6764544E7,1.6792576E7,1.6727296E7,1.6923648E7,1.7192704E7,1.77344E7,1.8260224E7,1.8856704E7,1.952384E7,2.0306816E7
